Trial_Index,Class_ID,Class_Name,Gini,Participation_Ratio,Participation_Ratio_Norm
37,1,Divergent,0.6460939487632897,8.23238388195487,0.04758603399973914
38,1,Divergent,0.6929707134882919,15.324963079049125,0.08858360161300072
39,1,Divergent,0.6882425977580553,14.441572601398988,0.08347729827398259
40,1,Divergent,0.7239149952764132,18.44125397381455,0.10659684377927486
41,1,Divergent,0.41070347792052586,54.31563458485846,0.31396320569282343
42,1,Divergent,0.5808230477210237,36.56387838768046,0.21135189819468475
43,1,Divergent,0.5577932138229549,25.47907526724528,0.1472778917181808
44,1,Divergent,0.48833471356516234,54.872374670360635,0.31718135647607304
45,1,Divergent,0.5548921887517091,46.523093572982425,0.26891961602880016
46,1,Divergent,0.6682519368001261,16.067066151146125,0.09287321474650939
47,1,Divergent,0.5151489030750673,28.105180044970155,0.16245768812121478
48,1,Divergent,0.5507129784448968,8.342081678405668,0.04822012530870328
49,1,Divergent,0.6974289891862206,13.135794721437207,0.07592944925686247
50,1,Divergent,0.6991349799656987,10.125025647850904,0.058526159814167075
51,1,Divergent,0.5068283466092072,36.62588010083551,0.21171028960020524
52,1,Divergent,0.906993330162257,8.060633098579226,0.04659325490508223
53,1,Divergent,0.8934825330147571,10.799868328936544,0.062426984560326845
54,1,Divergent,0.5817450755166154,17.57829765041729,0.10160865693882827
55,2,Convergent,0.8330472758651644,2.500163875881727,0.014451814311455069
56,2,Convergent,0.47731235141102624,48.366631058087314,0.2795759020698689
57,2,Convergent,0.5889005171355921,9.251870283276928,0.05347901897847935
58,2,Convergent,0.5259035062162984,47.456065251739325,0.27431251590600764
59,2,Convergent,0.5426057155297326,36.7561447951293,0.21246326471173008
60,2,Convergent,0.6069448834943232,25.07153832155901,0.14492218682982086
61,2,Convergent,0.4730928907027412,34.097791912406386,0.19709706307749356
62,2,Convergent,0.600386290605601,8.52052811049724,0.04925160757512856
63,2,Convergent,0.579287887412133,12.753438289322865,0.07371929647007437
64,2,Convergent,0.6492976328447675,22.494335599830766,0.13002506127069807
65,2,Convergent,0.5581952684956784,27.610985810584463,0.15960107404962118
66,2,Convergent,0.5921940708339066,25.73298010749177,0.1487455497542877
67,2,Convergent,0.7589065792360177,9.827677950409578,0.056807386996587154
68,2,Convergent,0.5600666053837333,27.980722347555577,0.16173827946563918
69,2,Convergent,0.4310044353788318,43.264675002457544,0.2500848266038008
70,2,Convergent,0.7099822132579219,11.06392457041295,0.06395332121625984
71,2,Convergent,0.5768010973828797,34.38590627394134,0.1987624640112216
72,2,Convergent,0.5969726644001836,10.326890656743068,0.05969300957654952
73,2,Convergent,0.7699977300125567,6.086456992083769,0.035181832324183634
74,2,Convergent,0.6953168514615393,12.562373768565257,0.07261487727494369
75,2,Convergent,0.5013792323049473,35.728230644526725,0.20652156441922961
76,2,Convergent,0.6347367944423574,8.042492260790816,0.04648839457104518
77,2,Convergent,0.5388976185081289,30.780942626912143,0.17792452385498347
78,2,Convergent,0.5132923909567066,21.15946566119586,0.12230905006471596
79,2,Convergent,0.5268360242476542,34.73944226102676,0.2008060246302125
80,2,Convergent,0.4141669701627624,43.82750525530727,0.25333818066651603
81,2,Convergent,0.5737067523323345,24.636114027946284,0.14240528339853345
82,2,Convergent,0.5305695138501698,19.336113401339492,0.11176944162623983
83,2,Convergent,0.5415051467399552,10.069175830968948,0.058203328502710684
84,2,Convergent,0.5282031963843468,26.54515188714966,0.15344018431878417
85,2,Convergent,0.4524792315715773,51.306254861671015,0.2965679471772891
86,2,Convergent,0.7721141742590456,9.14890168943319,0.052883824794411505
87,2,Convergent,0.5570648332696493,17.45130238818727,0.10087458027853913
88,2,Convergent,0.523283624887666,31.717558179355827,0.18333848658587182
89,2,Convergent,0.750612424780857,12.153881015560424,0.07025364748878858
90,2,Convergent,0.5723017696398738,12.816944256025485,0.07408638298280627
91,2,Convergent,0.6518896007870263,15.588519828184289,0.090107051029967
92,2,Convergent,0.6464330039660633,10.535917669073603,0.06090125820273759
93,2,Convergent,0.5495456097805944,20.963560833584207,0.12117665221724976
94,2,Convergent,0.45052350683103093,42.45750687444012,0.24541911488115678
95,2,Convergent,0.49347043238409327,29.20172831549377,0.16879611743059983
96,2,Convergent,0.4642861375997558,42.16549008382592,0.24373115655390706
97,2,Convergent,0.7346806793347729,9.279760387714594,0.05364023345499765
98,2,Convergent,0.5023589973410585,32.643294379915446,0.18868956288968466
99,2,Convergent,0.8408963998759238,5.468546513938256,0.031610095456290496
100,2,Convergent,0.48093757482108934,43.25969586070192,0.25005604543758336
101,2,Convergent,0.6293853366236648,14.832348648575742,0.08573611935592915
102,2,Convergent,0.6100329856475162,16.09364782237579,0.09302686602529359
103,2,Convergent,0.6656718185659238,10.074515960033173,0.058234196300769786
104,2,Convergent,0.6236425858510775,18.372634301480087,0.10620019827445137
105,2,Convergent,0.6669161528876686,7.398215479625267,0.04276425132731368
106,2,Convergent,0.8057686838986999,7.76882720464689,0.04490651563379705
107,2,Convergent,0.5674837031343607,36.010652033276884,0.20815405799582012
108,2,Convergent,0.7226616430014472,4.929640026028639,0.028495029052188665
109,2,Convergent,0.6705476238556789,17.589087341469188,0.10167102509519763
110,3,Random,0.5697787070154878,17.128013255617127,0.09900585696888513
111,3,Random,0.5433595605066666,5.5367017148405,0.032004056155147405
112,3,Random,0.5119099403203868,20.369377364226104,0.11774206568916823
113,3,Random,0.6207166227329011,24.749703795229927,0.1430618716487279
114,3,Random,0.7132572168706695,7.054692959475463,0.04077857202008938
115,3,Random,0.5751571433116545,21.470110045438393,0.12410468234357452
116,3,Random,0.6150669216784479,16.579641442485368,0.09583607770222756
117,3,Random,0.6361006978670485,8.912547754248079,0.051517617076578495
118,3,Random,0.7290254087242338,6.339919371150764,0.03664693278121829
119,3,Random,0.6223601118407005,6.384420742353919,0.0369041661407741
120,3,Random,0.6431731135257543,18.447090730971063,0.10663058225994834
121,3,Random,0.5524229461930814,23.460730970865374,0.13561116168130274
122,3,Random,0.7107465693207162,4.64674947883326,0.026859823577070868
123,3,Random,0.7442820497177034,8.751845022393587,0.05058869955140802
124,3,Random,0.4649164442851883,47.61673993918615,0.27524127132477544
125,3,Random,0.5961156626081954,11.590909553603815,0.06699947718846136
126,3,Random,0.6037320949359108,18.95486590074398,0.10956569884823109
127,3,Random,0.6720883261056543,8.489440222535798,0.04907190880078496
128,3,Random,0.5923813396100883,7.755237461177348,0.04482796220333727
129,3,Random,0.6255440287058454,13.238519430450115,0.07652323370202378
130,3,Random,0.7003520846963549,10.225181523151553,0.059105095509546554
131,3,Random,0.586015506970269,10.24954729827439,0.05924593814031439
132,3,Random,0.43591242245771267,34.768025761296435,0.2009712471751239
133,3,Random,0.7255790442872287,9.678853098126709,0.05594712773483647
134,3,Random,0.6182311316827074,12.146939143777304,0.07021352106229656
135,3,Random,0.8676669204275373,4.9901717398045795,0.028844923351471558
136,3,Random,0.5621023888109529,26.56553828678087,0.15355802477908018
137,3,Random,0.7971716984992234,13.427505104536085,0.07761563644240511
138,3,Random,0.7983321242389612,8.471097555655465,0.048965881824598066
139,3,Random,0.4774364027772908,42.49457969045889,0.2456334086153693
140,3,Random,0.7517543499328603,5.850723711143427,0.0338192122031412
141,3,Random,0.6820776140890303,12.349758317810505,0.07138588623011852
142,3,Random,0.449770896875316,44.23262178927997,0.25567989473572234
143,3,Random,0.5368800765339499,20.430439931498018,0.11809502850576889
144,3,Random,0.8122604140693639,11.797840939162878,0.06819561236510334
145,3,Random,0.5868087322052726,16.550942700660013,0.09567018902115615
146,3,Random,0.6019282292391954,20.46312463617442,0.11828395743453422
147,3,Random,0.5754356215579703,15.638644833252092,0.09039679094365372
148,3,Random,0.5794929545124476,17.14776223525247,0.0991200129205345
149,3,Random,0.6216366876072386,22.91473192658937,0.13245509784155704
150,3,Random,0.6964767954973983,16.411134733466852,0.09486205048246735
151,3,Random,0.46254093566872023,43.68258631698625,0.25250049894211707
152,3,Random,0.6065567944470731,17.8670810884978,0.10327792536703932
153,3,Random,0.6402581339844413,16.971312876587643,0.09810007443114244
154,3,Random,0.6218414573618587,13.954118179020615,0.08065964265329835
155,3,Random,0.49742202331363394,45.82392631433739,0.2648781867880774
156,3,Random,0.5856332916816462,26.26687481302604,0.15183164631806959
157,3,Random,0.6047567095822721,20.1533699974635,0.11649346819343064
158,3,Random,0.6479693013095262,6.257763242692265,0.03617204186527321
159,3,Random,0.6276859097731198,4.934705435047643,0.028524308873107765
160,3,Random,0.5194853424267969,33.59419909891838,0.1941861219590658
161,3,Random,0.729437346461216,12.254560009496348,0.07083560699130838
162,3,Random,0.5821438595838229,16.234939005624575,0.09384357806719408
163,3,Random,0.6483169801304436,8.608883569305263,0.04976233277055065
164,3,Random,0.45966466329560607,37.21490044766884,0.21511503148941524
