neuron_local_idx,neuron_global_idx,membership_count,coarse_overlap,detail_overlap,rr_label_single,preferred_class,selectivity_index,decoder_importance,ablation_effect_proxy,ablation_drop_actual,is_important_neuron,resp_Divergent,resp_Convergent,resp_Random
151,151,3,Shared_Core,Shared_Core,Shared_Core,Random,0.18268587234183037,0.0029209335340169965,0.0029209335340169965,,1,0.06708606318019891,0.057360478201339014,0.09003953398910887
152,152,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.07489939494457115,0.0032086392181729273,0.0032086392181729273,-0.012121212121212088,1,0.07832949784564315,0.06558635990780892,0.08360986230951367
153,153,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.22378055565398988,0.0027954802493352212,0.0027954802493352212,,0,0.17675917627670432,0.2509695205630528,0.14161068325241408
154,154,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2909662238803916,0.0028123768173519974,0.0028123768173519974,,0,0.12355058677294241,0.2034683882840293,0.09995016328087358
155,155,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.1645634421849207,0.0031733425386505517,0.0031733425386505517,0.0060606060606061,1,0.15639954980623016,0.12001570400648884,0.10438066084699875
156,156,3,Shared_Core,Shared_Core,Shared_Core,Random,0.20479293031969478,0.002474343482229736,0.002474343482229736,,0,0.057019020420729476,0.03699914123567324,0.07122196268403169
157,157,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.08534622898621597,0.002510572729979694,0.002510572729979694,,0,0.05399966932662953,0.057261461121025224,0.04251222696832635
158,158,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.07867898366958405,0.002625968035457801,0.002625968035457801,,0,0.09691902063786983,0.13236573908142943,0.1291933614591306
159,159,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.09820705859445142,0.0027645929053619974,0.0027645929053619974,,0,0.06408908102981827,0.08989960687954432,0.08355307858763615
160,160,2,Shared_Core,Shared_Core,Shared_Core,Random,0.10246028347322174,0.0029160092996618776,0.0029160092996618776,,0,0.05618979279652879,0.04978838294163031,0.06508721982721578
161,161,1,Condition_Biased,Biased_Random,Random,Random,0.16153087203374714,0.00279393695911584,0.00279393695911584,,0,0.16754279707518396,0.14509721060416528,0.2165500247060801
162,162,3,Shared_Core,Shared_Core,Shared_Core,Random,0.16157789233424857,0.002815459024601905,0.002815459024601905,,0,0.19464564645883217,0.17146471108275432,0.25361073711379006
163,163,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08219709350432376,0.0028348266835742496,0.0028348266835742496,,0,0.06145576899620875,0.044683883631868024,0.059556432192524274
164,164,3,Shared_Core,Shared_Core,Shared_Core,Random,0.07322883497957137,0.0027803557422328073,0.0027803557422328073,,0,0.05974712727280954,0.04846251716285392,0.06265500860119408
165,165,2,Shared_Core,Shared_Core,Shared_Core,Random,0.11180977898561127,0.0027769407119391186,0.0027769407119391186,,0,0.05950672403779081,0.04400828485894534,0.0647884858673382
166,166,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.05816824510831236,0.0025606090786505515,0.0025606090786505515,,0,0.05211702724718439,0.04753827065150574,0.045236146760483584
167,167,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.15842358716042826,0.0024323562816490362,0.0024323562816490362,,0,0.03623277063466488,0.027830802754218145,0.024814266762272878
168,168,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.12814538209250245,0.0025435249445029456,0.0025435249445029456,,0,0.045429289601342654,0.038416073150026105,0.03180135902807568
169,169,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.34643077556436186,0.0026715533602744575,0.0026715533602744575,,0,0.07094480418249645,0.13907064327960292,0.06406739862692175
170,170,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.3158791408502227,0.002865255412280883,0.002865255412280883,,0,0.08599251448627442,0.15970172145201889,0.08006419314805305
171,171,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.29103196381588436,0.0029375053322745095,0.0029375053322745095,-0.006060606060605989,1,0.067156067088006,0.12059526912197865,0.06529331219693026
172,172,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.11275297924974365,0.0030717023431912236,0.0030717023431912236,-0.006060606060605989,1,0.07264519234373164,0.04711303597059909,0.06873339478378043
173,173,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.12418707204531128,0.002550177005032937,0.002550177005032937,,0,0.043956614169229566,0.04069620674992197,0.027793765988088016
174,174,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.11846157314896595,0.0028358319434870307,0.0028358319434870307,,0,0.050583887621209585,0.04797756675847624,0.03175989009835052
175,175,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11670472607434057,0.003030784285090428,0.003030784285090428,-0.006060606060605989,1,0.07556655385246079,0.07776720288194834,0.047458631172776225
176,176,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.16401584917420567,0.0029986201053351347,0.0029986201053351347,-0.012121212121212033,1,0.09312863996182318,0.10129631709839616,0.0523712957842332
177,177,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1297480586384212,0.0030431029006776278,0.0030431029006776278,-0.012121212121212033,1,0.07540699833833803,0.07565140393045214,0.04114249361904733
178,178,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.25702089096930736,0.0028817122626148737,0.0028817122626148737,,0,0.03142766498269573,0.022470542756968706,0.014680945647485328
179,179,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.2426226436257591,0.0029790879279737448,0.0029790879279737448,-0.012121212121212033,1,0.029604217418098964,0.022402854685587857,0.013684631793787986
180,180,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.048582431523859104,0.0024582149568554658,0.0024582149568554658,,0,0.05315355381738114,0.04863271434796314,0.04782365075679439
181,181,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.22048145661379429,0.00264508734889003,0.00264508734889003,,0,0.0530863456247795,0.06853445125719108,0.0344592296497219
182,182,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.018787804207477613,0.0028564570996686164,0.0028564570996686164,,0,0.0720239639938158,0.07515070706152568,0.07273393355197076
183,183,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.09515967121045457,0.002566970206115117,0.002566970206115117,,0,0.022034400723554115,0.01914737752402231,0.01726304721933874
184,184,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08425479608947686,0.002665111986870382,0.002665111986870382,,0,0.13337311246782863,0.10645582994554566,0.11883399771018462
185,185,3,Shared_Core,Shared_Core,Shared_Core,Random,0.030504014367527293,0.0026410793092275092,0.0026410793092275092,,0,0.09969040601869784,0.09457704690457494,0.10324611605681253
186,186,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11140461704063495,0.002652742889426369,0.002652742889426369,,0,0.030154148777646404,0.032474198600366,0.021773695499833785
187,187,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.021527057168559495,0.002622015593352552,0.002622015593352552,,0,0.030104542486569894,0.02938244523044439,0.028289018433089508
188,188,3,Shared_Core,Shared_Core,Shared_Core,Random,0.08256797623009701,0.002365363058259588,0.002365363058259588,,0,0.027854623330596795,0.027202671985068018,0.03248374987054955
189,189,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.007454812220642203,0.002826017734138293,0.002826017734138293,,0,0.12674971428569606,0.1253611814802286,0.12438663339073008
190,190,1,Condition_Biased,Biased_Random,Random,Random,0.16611435025706867,0.002517826609786721,0.002517826609786721,,0,0.016654195774081212,0.010846965768862338,0.019228954913771964
191,191,3,Shared_Core,Shared_Core,Shared_Core,Random,0.18002001433908615,0.002658432027420423,0.002658432027420423,,0,0.04299830553191964,0.03143682266787562,0.05355919814019492
192,192,3,Shared_Core,Shared_Core,Shared_Core,Random,0.18170089614134385,0.002670586159670937,0.002670586159670937,,0,0.04214426923182703,0.032479808444068545,0.053882094608111816
193,193,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.288640755999764,0.0026894323072098264,0.0026894323072098264,,0,0.03751942912437102,0.052791503450227165,0.02076481155148058
194,194,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.25741949465099234,0.002866659415930174,0.002866659415930174,,0,0.025598378466462256,0.03535578986808471,0.016160987311917722
195,195,1,Condition_Biased,Biased_Random,Random,Random,0.11458002016889689,0.002950425303522007,0.002950425303522007,-0.012121212121212033,1,0.017194144305102126,0.01441061541822458,0.019892274023908557
196,196,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2734419955022245,0.0024677448982899294,0.0024677448982899294,,0,0.0672798099056367,0.08864225033256742,0.033869259691599644
197,197,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.26833426206108,0.002609595897999291,0.002609595897999291,,0,0.059924953446913794,0.0787029399403504,0.030877993933179162
198,198,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.04742687458841649,0.0028657597219701103,0.0028657597219701103,,0,0.030031257153799135,0.028462255930419636,0.026161067532093237
199,199,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07169467990507469,0.002471546564108163,0.002471546564108163,,0,0.046486399677251614,0.04087705917104527,0.03965627358041026
200,200,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.11319339527968533,0.0024816037206944128,0.0024816037206944128,,0,0.0393659037097247,0.03464129519841028,0.02807906149519664
201,201,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.09904653193629798,0.002486211326135477,0.002486211326135477,,0,0.04704275564040228,0.04025421766613526,0.03687324256382205
202,202,1,Condition_Biased,Biased_Convergent,Convergent,Random,0.13007861567931955,0.002409151310717288,0.002409151310717288,,0,0.06479026585496882,0.06422325160610613,0.08379804189458037
203,203,3,Shared_Core,Shared_Core,Shared_Core,Random,0.09656615548381328,0.0026895903659179517,0.0026895903659179517,,0,0.05816433993819099,0.04502921926705216,0.06262692347394698
204,204,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.048450902274971015,0.0025767295256123586,0.0025767295256123586,,0,0.03961658567410483,0.03930554221625681,0.032604599253020505
205,205,2,Shared_Core,Shared_Core,Shared_Core,Random,0.08008590563464014,0.002662725166503725,0.002662725166503725,,0,0.0894589311974023,0.06585060130982172,0.09117570765542261
206,206,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.04572874385721599,0.0027410599262291933,0.0027410599262291933,,0,0.05276292850143246,0.0435500046602948,0.05274675748677868
207,207,2,Shared_Core,Shared_Core,Shared_Core,Random,0.043645673604445274,0.0025554916400925337,0.0025554916400925337,,0,0.03341813423540643,0.029536760961587624,0.03435055511918935
208,208,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.09929523681580946,0.002589447798531581,0.002589447798531581,,0,0.025218555643673864,0.02272847171123854,0.018597047454254195
209,209,1,Condition_Biased,Biased_Divergent,Divergent,Random,0.1354991494935072,0.0022673184352442538,0.0022673184352442538,,0,0.04479137464909644,0.04438915646699055,0.05856814205251408
210,210,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.09613556193055355,0.002474798922057256,0.002474798922057256,,0,0.02726328225245559,0.02524960776988082,0.019712552292780443
211,211,2,Shared_Core,Shared_Core,Shared_Core,Random,0.1632121209698878,0.0024400976450927123,0.0024400976450927123,,0,0.05505675840772368,0.05210352061740147,0.07448132231154225
212,212,2,Shared_Core,Shared_Core,Shared_Core,Random,0.11910186502987406,0.0022955161896078403,0.0022955161896078403,,0,0.05447608315616205,0.04594481663708205,0.06378786138004877
213,213,3,Shared_Core,Shared_Core,Shared_Core,Random,0.08354644990874625,0.0024957731548222012,0.0024957731548222012,,0,0.05111751474079586,0.04941337895160787,0.05943012221180129
214,214,3,Shared_Core,Shared_Core,Shared_Core,Random,0.09849216830792752,0.0028579008922462136,0.0028579008922462136,,0,0.07049760759197256,0.07360749484764205,0.08779642332458135
215,215,1,Condition_Biased,Biased_Random,Random,Random,0.10525687857170837,0.0024781834311777473,0.0024781834311777473,,0,0.03580969712641891,0.02279443289621403,0.0361962088722397
216,216,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.040255492350057494,0.002720790551554104,0.002720790551554104,,0,0.11948377626537475,0.11949851794326037,0.10101598963197884
217,217,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.11090725713310111,0.002733897488084595,0.002733897488084595,,0,0.031012396028976368,0.028729564161655844,0.020910756524200692
218,218,2,Shared_Core,Shared_Core,Shared_Core,Random,0.18221644169392717,0.0027435268942288906,0.0027435268942288906,,0,0.08021491589224948,0.07393137180300617,0.11141962557748863
219,219,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.04772720842945247,0.002698758730304922,0.002698758730304922,,0,0.0638274114518877,0.06788748929464312,0.05957762837748636
220,220,1,Condition_Biased,Biased_Random,Random,Random,0.1801023874080654,0.0028529923462174045,0.0028529923462174045,,0,0.03975765888268749,0.03816989190671987,0.05608169076202268
221,221,2,Shared_Core,Shared_Core,Shared_Core,Random,0.264432792543146,0.0026970497522432304,0.0026970497522432304,,0,0.0630766817278439,0.04361249299512969,0.09169882082973015
222,222,3,Shared_Core,Shared_Core,Shared_Core,Random,0.14228481518334218,0.0026915234058138677,0.0026915234058138677,,0,0.05100281205108409,0.042801089727728774,0.06246290989361252
223,223,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.06131625469264493,0.0029434519422315533,0.0029434519422315533,-0.006060606060605989,1,0.12508539518000938,0.12076922955494078,0.10049493503615711
224,224,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.05042455916611528,0.002738923300657948,0.002738923300657948,,0,0.12002095937608712,0.11615573609908106,0.10084024788529584
225,225,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.21122375654699607,0.002701160213420392,0.002701160213420392,,0,0.025240225354409826,0.014002095085011903,0.01887191358784383
226,226,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.1264770397528722,0.0026331630286754782,0.0026331630286754782,,0,0.0412447126181696,0.0374222382232941,0.026543918545498993
227,227,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.08269497708513793,0.0027978201698316387,0.0027978201698316387,,0,0.07208788589203871,0.07994357019505173,0.0633752686281999
228,228,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.06777129972106259,0.0029518567339135663,0.0029518567339135663,-0.006060606060605989,1,0.05857383226475087,0.06399571816757242,0.053170405824979144
229,229,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.07291879198160103,0.0028330417820327134,0.0028330417820327134,,0,0.045285006599520804,0.05062110373681342,0.042195750293180796
230,230,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.21737106948738047,0.0026206585127260384,0.0026206585127260384,,0,0.04328220074881189,0.05425484905699416,0.026476996847795267
231,231,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.050230005420561406,0.002499876907574808,0.002499876907574808,,0,0.03529878780596279,0.03252456417533929,0.031319982885862845
232,232,3,Shared_Core,Shared_Core,Shared_Core,Random,0.11412411588632067,0.0024989418991986805,0.0024989418991986805,,0,0.06879324485017087,0.04123987713779407,0.0691917214091077
233,233,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.1789892502868023,0.002541777783726867,0.002541777783726867,,0,0.05731889132850913,0.028522298065206363,0.051307820709365785
234,234,3,Shared_Core,Shared_Core,Shared_Core,Random,0.11575833697102765,0.0028778740071847175,0.0028778740071847175,,0,0.1020141641399072,0.09964416170167545,0.12722876996479252
235,235,3,Shared_Core,Shared_Core,Shared_Core,Random,0.11727409865217904,0.002828307755845328,0.002828307755845328,,0,0.058176510862164924,0.06062408744865073,0.07518349195068533
236,236,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.08579084177694168,0.0027697441736414543,0.0027697441736414543,,0,0.058592364542506714,0.05424980734470029,0.04441684963125171
237,237,3,Shared_Core,Shared_Core,Shared_Core,Random,0.08472132260042406,0.0028344651667159297,0.0028344651667159297,,0,0.06927989378711709,0.07507878565106285,0.08554167247405559
238,238,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.08932570708163283,0.002622836348630502,0.002622836348630502,,0,0.05158613486996581,0.047695309278510865,0.038556518970113814
239,239,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.10565886432774571,0.0026782435996201785,0.0026782435996201785,,0,0.07321351014518289,0.06627391876465587,0.05216741232257901
240,240,1,Condition_Biased,Biased_Random,Random,Random,0.3360889655172156,0.0032068815728307333,0.0032068815728307333,-0.018181818181818132,1,0.09534436126830437,0.08034853418431585,0.1767867430593028
241,241,1,Condition_Biased,Biased_Random,Random,Random,0.23415375342231878,0.0028928709646256845,0.0028928709646256845,,0,0.052683754879180145,0.04600477290571367,0.07951779977390261
242,242,1,Condition_Biased,Biased_Random,Random,Random,0.25136921515851784,0.0027432277848716317,0.0027432277848716317,,0,0.08168867108241845,0.07756968798539626,0.13310366861070647
243,243,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.18535779342056677,0.002850561787766928,0.002850561787766928,,0,0.05296498132739416,0.06375391629559023,0.034665321248273054
244,244,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07770682149279705,0.0027050891430412762,0.0027050891430412762,,0,0.06911767627893677,0.06256274932936307,0.05573799828575416
245,245,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08577875732181103,0.0026477663893780235,0.0026477663893780235,,0,0.09586487749531385,0.08141187585831161,0.08002378834467945
246,246,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.06817493314005518,0.0024714704670252942,0.0024714704670252942,,0,0.11020285437404308,0.09857453211585168,0.09369693758304823
247,247,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.14449815909864994,0.003257486230757651,0.003257486230757651,0.0,1,0.15023808591368218,0.16265226376031047,0.09292405457094763
248,248,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.10237423869343952,0.0033208902018474597,0.0033208902018474597,-0.006060606060605989,1,0.16631630020496505,0.20286687718519247,0.16405886402776973
249,249,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.09197473969586499,0.0030477027317282004,0.0030477027317282004,-0.012121212121212088,1,0.1037050895993748,0.12093076053218393,0.09741345521514162
250,250,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.11611048880356815,0.00262538384011186,0.00262538384011186,,0,0.043576837094220264,0.03462745676989908,0.03439278741734046
251,251,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08005963172357354,0.0027722247371756393,0.0027722247371756393,,0,0.056987288177654305,0.05452678734732289,0.04255101342092861
252,252,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.10724443624074628,0.0028030653574619016,0.0028030653574619016,,0,0.02534651255825915,0.025327792853146555,0.01554527792966727
253,253,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.12536193596094264,0.002404703400855941,0.002404703400855941,,0,0.027412440677884446,0.02305351897566604,0.019556708505490062
254,254,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.13006325831759394,0.003001191955101664,0.003001191955101664,0.0,1,0.038807133064975824,0.0465977912320307,0.03293598463307276
255,255,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11440434210607713,0.0030108069156610426,0.0030108069156610426,-0.018181818181818132,1,0.04574009795893504,0.052912056919128175,0.038356286247797085
256,256,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11418382893559197,0.0031627382614605325,0.0031627382614605325,-0.018181818181818132,1,0.04922363924373302,0.0574461226326921,0.04211982324662985
257,257,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.10433840012466913,0.003202198937372747,0.003202198937372747,-0.012121212121212033,1,0.046831770734961635,0.054221125062747254,0.04111913202302248
258,258,1,Condition_Biased,Biased_Random,Random,Random,0.3041017711007159,0.0026229021344634736,0.0026229021344634736,,0,0.06363347575308816,0.03351454649406372,0.09102689345282587
259,259,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.052762791601037216,0.0026265974245633606,0.0026265974245633606,,0,0.04302258906205014,0.045537036124163516,0.03892250877212394
260,260,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.04816790687746541,0.002344775148668908,0.002344775148668908,,0,0.026070987715596152,0.021857754430837102,0.025491916636625925
261,261,1,Condition_Biased,Biased_Random,Random,Divergent,0.11801379245862133,0.0026628187440308885,0.0026628187440308885,,0,0.03593498468649403,0.024646366399431987,0.03205089632732173
262,262,1,Condition_Biased,Biased_Random,Random,Divergent,0.09701631856903452,0.002844966790372096,0.002844966790372096,,0,0.08120030719506484,0.054537418106245614,0.07913890207807223
263,263,1,Condition_Biased,Biased_Random,Random,Divergent,0.07711700164969212,0.002750165010534849,0.002750165010534849,,0,0.08420716180786571,0.06053649815706112,0.08376232518842726
264,264,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.028191451395118645,0.0024573123133874776,0.0024573123133874776,,0,0.03419315528064486,0.032681270261053684,0.031954942304979674
265,265,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.029823400716862878,0.0027744931717382654,0.0027744931717382654,,0,0.07092069190556324,0.06442055855163191,0.06920545080846006
266,266,3,Shared_Core,Shared_Core,Shared_Core,Random,0.0015419177282360033,0.002566528044708596,0.002566528044708596,,0,0.05083750945425803,0.05077091024488842,0.050961123621373464
267,267,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.13125303891167622,0.0028086544124508333,0.0028086544124508333,,0,0.15925520059892967,0.1762779188913998,0.11149042584566456
268,268,3,Shared_Core,Shared_Core,Shared_Core,Random,0.0478380908972205,0.0028928174716056966,0.0028928174716056966,,0,0.05723391408951933,0.0585606735305634,0.06371499346286962
269,269,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.07038861159254141,0.002814517011614683,0.002814517011614683,,0,0.1160583097077105,0.1095904158674693,0.09199828800152648
270,270,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.06685592917884625,0.002836524347549764,0.002836524347549764,,0,0.13365826692672506,0.12329241183029596,0.11052063806264689
271,271,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.05485137262857478,0.002831877401947894,0.002831877401947894,,0,0.1255506792816744,0.1166853100485193,0.10830193510787053
272,272,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.04692684427791887,0.0027209718008068943,0.0027209718008068943,,0,0.10999806200764993,0.10290295074363708,0.09737121483706164
273,273,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.06052916083017241,0.00252640576190257,0.00252640576190257,,0,0.2094839946116491,0.24924962927227612,0.23211208218426416
274,274,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.043487670133194205,0.002800166858597128,0.002800166858597128,,0,0.06526310666294027,0.06647292520018126,0.05660162518986247
275,275,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.03601986034017991,0.0029226445008674754,0.0029226445008674754,,1,0.15320695086472458,0.16541413349104384,0.15461714712507796
276,276,1,Condition_Biased,Biased_Random,Random,Random,0.11509867920095383,0.002784581370420907,0.002784581370420907,,0,0.04107730400558281,0.030361192874984923,0.04501121856385108
277,277,3,Shared_Core,Shared_Core,Shared_Core,Divergent,0.12235060912263933,0.0027668370647308898,0.0027668370647308898,,0,0.04594877776589685,0.03794593395783551,0.033915597527767676
278,278,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.02041464930531338,0.002626009175616308,0.002626009175616308,,0,0.048103849033033975,0.05010981425130494,0.048105745762586596
279,279,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.11581924056645518,0.0030804827326797206,0.0030804827326797206,-0.006060606060605989,1,0.10430284011395528,0.12877780020177837,0.09978550868108868
280,280,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.03098599273732094,0.0029578673525379206,0.0029578673525379206,0.006060606060606044,1,0.059372672335475045,0.05279253059554668,0.05881509850309654
281,281,1,Condition_Biased,Biased_Divergent,Divergent,Divergent,0.16934298945904555,0.002586235472797493,0.002586235472797493,,0,0.05613428094394265,0.03779141006192991,0.04195992794226516
282,282,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.1201798960785551,0.003083552120277062,0.003083552120277062,0.0,1,0.09766036833220873,0.12029900151999696,0.09131192154617923
283,283,2,Shared_Core,Shared_Core,Shared_Core,Random,0.13933113969269464,0.002954876984559389,0.002954876984559389,0.006060606060606044,1,0.08433854714241279,0.06959587174144982,0.10188719784897385
284,284,2,Shared_Core,Shared_Core,Shared_Core,Random,0.1297848111286996,0.002979861117927719,0.002979861117927719,0.006060606060606044,1,0.0967138207277223,0.07869264245939948,0.11386353652359861
285,285,3,Shared_Core,Shared_Core,Shared_Core,Random,0.13062934833835707,0.002941784308430983,0.002941784308430983,,1,0.11072860113395158,0.08768646082983761,0.1290208565127669
286,286,3,Shared_Core,Shared_Core,Shared_Core,Random,0.1282753541542911,0.0029882699594274455,0.0029882699594274455,-0.006060606060605989,1,0.10733651214589675,0.08122054937852438,0.12202493435505665
287,287,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2935764357754925,0.0030281906120498245,0.0030281906120498245,0.0,1,0.07371219974111325,0.1091837350934468,0.04553852432379217
288,288,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.06171543729295002,0.0024942318298180276,0.0024942318298180276,,0,0.02973469346886881,0.02900392407053717,0.02355178507454129
289,289,3,Shared_Core,Shared_Core,Shared_Core,Random,0.025386445140592552,0.0024846784556687256,0.0024846784556687256,,0,0.039652480070369055,0.04300677946339997,0.043482713670836705
290,290,2,Shared_Core,Shared_Core,Shared_Core,Divergent,0.08547400946761874,0.002708553869797392,0.002708553869797392,,0,0.03853880871658123,0.03684662489673842,0.028092271673747084
291,291,3,Shared_Core,Shared_Core,Shared_Core,Random,0.06251304119492258,0.0025535992581348942,0.0025535992581348942,,0,0.04662861195843546,0.05968465595924981,0.06024576264969779
292,292,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.036880404772214166,0.0027098269525411838,0.0027098269525411838,,0,0.0455706573256682,0.0459469970433958,0.03978625170773629
293,293,1,Condition_Biased,Biased_Random,Random,Divergent,0.22129712882366057,0.002579642695006598,0.002579642695006598,,0,0.03382752817224271,0.02367588154547823,0.019461194094214023
294,294,1,Condition_Biased,Biased_Random,Random,Divergent,0.18706389777822893,0.002473403013840256,0.002473403013840256,,0,0.026580270842939454,0.017912140167835686,0.01849375477230007
295,295,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.07997517402004145,0.0025191987105882612,0.0025191987105882612,,0,0.029316334335523987,0.02476388437023002,0.02518495898129362
296,296,1,Condition_Biased,Biased_Convergent,Convergent,Divergent,0.08410403162378714,0.002499353692197829,0.002499353692197829,,0,0.02647935665182529,0.024449520502929336,0.020292193013610262
297,297,1,Condition_Biased,Biased_Convergent,Convergent,Convergent,0.14472240579913473,0.0024542647089950895,0.0024542647089950895,,0,0.02290391185701454,0.028943732210863677,0.02034661862434763
298,298,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.06412247411626351,0.0026800765576948968,0.0026800765576948968,,0,0.04806048527199735,0.0625488944942989,0.0619608817226959
299,299,3,Shared_Core,Shared_Core,Shared_Core,Convergent,0.05632159873844915,0.002701028669749903,0.002701028669749903,,0,0.04364301303842215,0.054597628288089284,0.05390796506720962
300,300,1,Condition_Biased,Biased_Divergent,Divergent,Convergent,0.2383549583542413,0.002622921574275243,0.002622921574275243,,0,0.06471381528316797,0.07558358224631144,0.028260917460658785
301,301,2,Shared_Core,Shared_Core,Shared_Core,Convergent,0.2627554702764452,0.002599700888907221,0.002599700888907221,,0,0.06465893475118503,0.07960409623762918,0.02829284550389275
302,302,3,Shared_Core,Shared_Core,Shared_Core,Random,0.07081574260026946,0.002641425705256756,0.002641425705256756,,0,0.12399759287795713,0.11946914824977438,0.14028865487286538
